start_s,end_s,duration_s,class,confidence
442.385,442.465,0.08,other,0.982
442.565,442.585,0.02,other,0.8289
443.185,443.19,0.005,vocal,0.8655
443.245,443.345,0.1,other,0.904
443.4,443.435,0.035,other,0.6173
443.51,443.515,0.005,vocal,0.4618
444.48,444.49,0.01,other,0.647
444.66,444.76,0.1,other,0.991
445.09,445.1,0.01,water,0.8277
445.33,445.38,0.05,other,0.8144
446.02,446.025,0.005,other,0.2868
446.295,446.3,0.005,other,0.3274
446.395,446.42,0.025,other,0.8064
447.0,447.06,0.06,vocal,0.9388
448.265,448.27,0.005,vocal,0.417
449.765,449.77,0.005,vocal,0.6073
451.08,451.18,0.1,vocal,0.9282
451.335,451.37,0.035,vocal,0.9403
451.855,452.135,0.28,vocal,0.968
452.2,452.205,0.005,vocal,0.4853
453.13,453.155,0.025,other,0.9315
453.82,453.825,0.005,vocal,0.3833
454.345,454.48,0.135,other,0.989
454.88,454.885,0.005,water,0.3731
461.14,461.145,0.005,silence,0.4278
463.405,463.41,0.005,silence,0.3142
463.475,463.53,0.055,other,0.9347
463.845,463.855,0.01,vocal,0.7847
469.335,469.34,0.005,vocal,0.5297
469.765,469.795,0.03,vocal,0.876
470.09,470.135,0.045,vocal,0.3895
470.49,470.495,0.005,silence,0.4726
470.91,470.935,0.025,other,0.4049
471.05,471.055,0.005,silence,0.3156
471.695,471.75,0.055,vocal,0.4197
472.175,472.2,0.025,click,0.4364
472.325,472.33,0.005,vocal,0.4235
472.655,472.67,0.015,other,0.5787
473.575,473.585,0.01,other,0.4192
474.135,474.145,0.01,vocal,0.7727
475.06,475.065,0.005,vocal,0.5707
475.16,475.165,0.005,vocal,0.4375
475.82,475.825,0.005,silence,0.4273
475.9,476.015,0.115,other,0.998
476.55,476.6,0.05,other,0.6801
477.2,477.22,0.02,other,0.4524
477.8,477.82,0.02,other,0.5391
478.355,478.38,0.025,vocal,0.6386
479.0,479.055,0.055,vocal,0.8505
479.17,479.185,0.015,vocal,0.554
479.61,479.64,0.03,vocal,0.5284
479.75,479.755,0.005,silence,0.7141
483.245,483.25,0.005,silence,0.382
483.665,483.67,0.005,vocal,0.3913
485.085,485.115,0.03,vocal,0.8865
485.755,485.775,0.02,vocal,0.8023
485.86,485.865,0.005,silence,0.6102
486.35,486.375,0.025,vocal,0.873
486.42,486.425,0.005,vocal,0.3821
487.04,487.07,0.03,vocal,0.6463
488.28,488.31,0.03,other,0.4984
488.61,488.63,0.02,other,0.7638
488.92,488.925,0.005,vocal,0.3529
489.405,489.425,0.02,vocal,0.8239
489.91,489.93,0.02,other,0.8376
490.015,490.02,0.005,silence,0.4006
490.555,490.56,0.005,vocal,0.4934
490.635,490.75,0.115,other,0.8292
491.24,491.35,0.11,other,0.819
491.525,491.53,0.005,silence,0.3134
491.7,491.85,0.15,other,0.9123
491.955,491.96,0.005,vocal,0.4882
492.03,492.05,0.02,water,0.4399
492.095,492.1,0.005,vocal,0.6074
492.155,492.22,0.065,other,0.883
492.315,492.32,0.005,silence,0.5767
492.37,492.52,0.15,other,0.9073
493.67,493.675,0.005,vocal,0.5749
493.965,494.0,0.035,click,0.6811
494.68,494.685,0.005,vocal,0.5334
495.13,495.135,0.005,silence,0.4718
495.35,495.355,0.005,silence,0.3995
495.55,495.615,0.065,vocal,0.6419
496.01,496.035,0.025,other,0.3486
496.09,496.095,0.005,silence,0.488
496.21,496.245,0.035,vocal,0.3726
496.33,496.355,0.025,other,0.3535
496.43,496.435,0.005,silence,0.5256
496.53,496.655,0.125,click,0.5231
496.72,496.725,0.005,silence,0.5561
496.81,496.815,0.005,silence,0.5195
496.93,496.935,0.005,vocal,0.495
497.01,497.015,0.005,vocal,0.3871
497.21,497.215,0.005,vocal,0.6512
497.27,497.275,0.005,silence,0.4421
497.55,497.575,0.025,vocal,0.3218
497.65,497.655,0.005,silence,0.4681
497.83,497.835,0.005,silence,0.5534
497.93,497.935,0.005,vocal,0.4799
498.15,498.155,0.005,silence,0.3985
498.29,498.295,0.005,silence,0.4615
498.47,498.475,0.005,silence,0.4331
498.71,498.715,0.005,vocal,0.4607
498.76,498.765,0.005,silence,0.3869
498.81,498.885,0.075,silence,0.3872
498.93,498.935,0.005,vocal,0.5988
498.99,498.995,0.005,vocal,0.5566
499.07,499.115,0.045,vocal,0.4491
499.17,499.22,0.05,other,0.2941
499.67,499.675,0.005,vocal,0.5375
499.9,499.93,0.03,water,0.426
500.03,500.085,0.055,vocal,0.8409
500.17,500.175,0.005,vocal,0.4337
500.525,500.65,0.125,vocal,0.695
500.715,500.74,0.025,vocal,0.6755
500.785,500.79,0.005,vocal,0.6239
501.255,501.26,0.005,other,0.6085
501.395,501.4,0.005,click,0.5383
501.605,501.61,0.005,silence,0.356
501.875,501.88,0.005,vocal,0.5718
502.015,502.02,0.005,silence,0.3679
502.185,502.19,0.005,vocal,0.526
502.785,502.79,0.005,silence,0.3912
502.945,502.95,0.005,silence,0.412
503.105,503.11,0.005,vocal,0.3584
503.225,503.27,0.045,silence,0.381
503.315,503.32,0.005,silence,0.5188
503.445,503.45,0.005,silence,0.4593
503.545,503.55,0.005,silence,0.5311
503.615,503.62,0.005,silence,0.297
503.665,503.71,0.045,silence,0.5859
503.805,503.85,0.045,vocal,0.3603
503.945,504.03,0.085,silence,0.4079
504.075,504.08,0.005,silence,0.4498
504.155,504.16,0.005,silence,0.6264
504.205,504.35,0.145,vocal,0.7906
504.405,504.41,0.005,silence,0.5164
504.465,504.51,0.045,silence,0.3772
504.645,504.65,0.005,silence,0.4398
504.755,504.79,0.035,vocal,0.4721
504.855,504.89,0.035,vocal,0.3838
504.945,504.97,0.025,other,0.4629
505.015,505.17,0.155,vocal,0.3885
505.265,505.31,0.045,vocal,0.3403
505.445,505.45,0.005,silence,0.4524
505.565,505.57,0.005,silence,0.3631
505.685,505.75,0.065,vocal,0.4044
505.795,505.81,0.015,vocal,0.4353
505.945,505.95,0.005,silence,0.3568
506.005,506.05,0.045,other,0.3938
506.105,506.13,0.025,vocal,0.45
506.205,506.27,0.065,vocal,0.5283
506.565,506.57,0.005,vocal,0.427
506.685,506.71,0.025,vocal,0.7028
507.025,507.03,0.005,vocal,0.6806
507.345,507.39,0.045,vocal,0.4604
507.665,507.67,0.005,vocal,0.3676
508.58,508.715,0.135,vocal,0.9922
509.07,509.105,0.035,vocal,0.551
509.64,509.645,0.005,silence,0.3839
509.95,509.955,0.005,silence,0.4342
510.26,510.265,0.005,silence,0.3932
510.365,510.46,0.095,vocal,0.9734
510.515,510.645,0.13,vocal,0.7308
510.69,510.79,0.1,vocal,0.9658
510.86,510.905,0.045,vocal,0.5606
510.96,511.045,0.085,vocal,0.5731
511.22,511.225,0.005,silence,0.428
511.34,511.425,0.085,vocal,0.6797
511.52,511.545,0.025,vocal,0.2873
511.6,511.605,0.005,silence,0.5516
511.66,511.665,0.005,silence,0.5805
511.74,511.755,0.015,vocal,0.5618
511.82,511.825,0.005,silence,0.3338
511.88,511.905,0.025,vocal,0.3563
511.95,511.955,0.005,silence,0.4026
512.16,512.165,0.005,vocal,0.7097
512.26,512.265,0.005,vocal,0.5644
512.4,512.405,0.005,vocal,0.5895
512.74,512.785,0.045,vocal,0.6973
513.995,514.0,0.005,silence,0.4711
514.345,514.35,0.005,vocal,0.8319
514.555,514.6,0.045,vocal,0.677
514.815,514.86,0.045,vocal,0.5765
514.995,515.0,0.005,silence,0.4275
515.075,515.08,0.005,silence,0.4257
515.145,515.15,0.005,vocal,0.5097
515.495,515.52,0.025,vocal,0.429
515.635,515.82,0.185,silence,0.5312
515.895,515.9,0.005,other,0.4208
515.955,515.96,0.005,silence,0.5584
516.045,516.05,0.005,silence,0.7333
516.115,516.14,0.025,vocal,0.7952
516.185,516.3,0.115,silence,0.4373
516.375,516.42,0.045,vocal,0.4039
516.615,516.66,0.045,silence,0.4802
516.875,516.88,0.005,vocal,0.6713
516.995,517.0,0.005,vocal,0.467
518.075,518.155,0.08,other,0.9087
518.36,518.405,0.045,vocal,0.3534
518.48,518.485,0.005,silence,0.4142
518.74,518.79,0.05,other,0.6821
518.91,518.915,0.005,silence,0.4604
519.06,519.195,0.135,other,0.9125
519.27,519.315,0.045,other,0.4933
519.39,519.415,0.025,other,0.3853
519.47,519.555,0.085,other,0.7598
519.67,519.695,0.025,other,0.4262
520.37,520.375,0.005,silence,0.4052
521.13,521.17,0.04,other,0.9648
521.795,521.8,0.005,silence,0.4119
521.855,521.86,0.005,silence,0.3665
522.115,522.13,0.015,other,0.7266
522.495,522.51,0.015,other,0.5186
522.665,522.73,0.065,other,0.9468
522.805,522.83,0.025,other,0.7297
523.025,523.03,0.005,silence,0.4992
523.085,523.11,0.025,other,0.5023
523.165,523.21,0.045,other,0.8477
523.465,523.47,0.005,silence,0.3433
524.82,524.825,0.005,vocal,0.4683
525.43,525.435,0.005,silence,0.5319
525.54,525.625,0.085,other,0.7031
525.76,525.765,0.005,other,0.3418
525.82,525.845,0.025,vocal,0.4561
525.9,525.945,0.045,vocal,0.3856
526.0,526.005,0.005,silence,0.6698
526.28,526.285,0.005,silence,0.5371
526.38,526.465,0.085,other,0.5613
526.53,526.535,0.005,silence,0.3735
526.72,526.725,0.005,other,0.4152
527.35,527.405,0.055,vocal,0.7072
527.46,527.475,0.015,vocal,0.3761
528.335,528.34,0.005,vocal,0.4379
528.695,528.7,0.005,silence,0.3617
528.775,529.19,0.415,silence,0.4343
529.235,529.27,0.035,vocal,0.9215
529.315,529.44,0.125,vocal,0.4942
529.495,529.64,0.145,vocal,0.7128
529.695,529.76,0.065,vocal,0.4824
529.915,529.92,0.005,silence,0.5172
530.115,530.12,0.005,vocal,0.3923
531.065,531.07,0.005,silence,0.3381
531.35,531.395,0.045,vocal,0.3955
531.47,531.475,0.005,silence,0.5043
531.55,531.565,0.015,click,0.2802
531.61,531.615,0.005,silence,0.5556
531.67,531.675,0.005,silence,0.4297
531.75,531.795,0.045,silence,0.3858
532.05,532.055,0.005,silence,0.4447
532.23,532.235,0.005,silence,0.4968
532.29,532.295,0.005,silence,0.4167
532.51,532.515,0.005,vocal,0.497
532.585,532.695,0.11,other,0.941
532.82,532.91,0.09,vocal,0.8553
533.445,533.48,0.035,vocal,0.3985
533.635,533.64,0.005,vocal,0.4628
533.685,533.71,0.025,vocal,0.6019
533.865,533.87,0.005,silence,0.3668
533.955,533.96,0.005,silence,0.5872
534.025,534.03,0.005,silence,0.3991
534.225,534.23,0.005,silence,0.4692
534.31,534.68,0.37,other,0.9601
534.725,534.75,0.025,other,0.3838
534.805,534.85,0.045,other,0.9851
534.925,534.97,0.045,other,0.9488
535.22,535.27,0.05,vocal,0.763
535.335,535.34,0.005,silence,0.3652
535.385,535.39,0.005,vocal,0.3686
535.845,535.875,0.03,other,0.5697
535.975,535.995,0.02,vocal,0.815
536.62,536.685,0.065,vocal,0.6103
536.79,536.795,0.005,silence,0.3496
536.94,536.945,0.005,silence,0.5057
537.54,537.605,0.065,vocal,0.5743
537.72,537.775,0.055,other,0.8361
537.98,538.025,0.045,other,0.816
538.1,538.105,0.005,silence,0.3647
538.24,538.245,0.005,vocal,0.5329
538.38,538.385,0.005,vocal,0.4172
538.44,538.445,0.005,vocal,0.6219
538.64,538.645,0.005,vocal,0.5748
539.695,539.7,0.005,silence,0.4863
540.095,540.14,0.045,silence,0.3567
540.375,540.4,0.025,vocal,0.4505
540.595,540.6,0.005,silence,0.595
541.175,541.18,0.005,vocal,0.4691
542.63,542.675,0.045,silence,0.4318
542.75,542.755,0.005,silence,0.5096
543.05,543.135,0.085,vocal,0.6278
543.23,543.245,0.015,vocal,0.6649
543.29,543.295,0.005,silence,0.531
543.37,543.375,0.005,silence,0.3159
543.79,543.795,0.005,vocal,0.4712
544.47,544.475,0.005,vocal,0.545
544.575,544.58,0.005,vocal,0.3646
545.065,545.07,0.005,vocal,0.7467
545.235,545.27,0.035,other,0.4573
545.315,545.36,0.045,other,0.6125
545.525,545.53,0.005,silence,0.4557
545.63,545.67,0.04,vocal,0.4967
545.805,545.81,0.005,vocal,0.3169
545.905,545.95,0.045,silence,0.437
546.005,546.05,0.045,other,0.6989
546.185,546.19,0.005,vocal,0.4395
546.5,546.55,0.05,other,0.5225
546.625,546.65,0.025,other,0.7321
546.695,546.8,0.105,other,0.8707
546.925,546.985,0.06,other,0.8564
547.415,547.475,0.06,vocal,0.5105
547.525,547.535,0.01,vocal,0.741
547.6,547.625,0.025,vocal,0.5639
547.73,547.735,0.005,silence,0.4752
547.805,547.81,0.005,vocal,0.5005
547.86,547.875,0.015,vocal,0.5219
547.98,547.985,0.005,silence,0.393
548.12,548.125,0.005,silence,0.6479
548.18,548.185,0.005,vocal,0.4292
548.28,548.285,0.005,silence,0.4127
548.4,548.415,0.015,other,0.3218
548.47,548.475,0.005,silence,0.5441
548.52,548.675,0.155,other,0.5541
548.74,548.785,0.045,silence,0.3506
548.84,548.905,0.065,vocal,0.6123
549.04,549.045,0.005,silence,0.3842
550.39,550.41,0.02,vocal,0.5043
550.58,550.79,0.21,vocal,0.9256
550.845,550.85,0.005,vocal,0.4292
550.925,550.93,0.005,vocal,0.4601
551.235,551.24,0.005,silence,0.4162
551.635,551.64,0.005,silence,0.3098
551.775,551.78,0.005,silence,0.3774
554.03,554.53,0.5,other,0.9674
554.53,554.645,0.115,water,0.4108
554.69,554.755,0.065,other,0.4785
554.83,554.835,0.005,silence,0.6539
555.17,555.175,0.005,vocal,0.4163
555.365,555.865,0.5,other,0.9821
555.865,556.365,0.5,other,0.7197
556.365,556.865,0.5,other,0.5119
556.865,557.365,0.5,silence,0.5454
557.365,557.865,0.5,other,0.8706
557.865,557.87,0.005,vocal,0.5569
557.93,558.29,0.36,vocal,0.8551
558.345,558.36,0.015,vocal,0.69
558.405,558.42,0.015,vocal,0.689
558.465,558.47,0.005,vocal,0.6568
558.525,558.53,0.005,vocal,0.5942
558.625,558.64,0.015,vocal,0.4445
558.705,558.955,0.25,vocal,0.4442
559.025,559.03,0.005,silence,0.3813
559.105,559.26,0.155,vocal,0.7987
559.305,559.31,0.005,vocal,0.374
559.355,559.405,0.05,vocal,0.8421
559.475,559.49,0.015,vocal,0.7602
559.535,559.54,0.005,vocal,0.5018
559.585,559.65,0.065,vocal,0.393
559.805,559.91,0.105,vocal,0.6423
559.955,559.96,0.005,silence,0.4847
560.005,560.09,0.085,vocal,0.8126
560.245,560.29,0.045,silence,0.3066
560.365,560.37,0.005,silence,0.3666
560.435,560.44,0.005,vocal,0.5335
560.55,560.555,0.005,silence,0.4465
560.605,560.67,0.065,vocal,0.7753
560.715,560.72,0.005,vocal,0.5572
560.775,560.91,0.135,vocal,0.7935
561.125,561.13,0.005,vocal,0.481
561.475,561.48,0.005,vocal,0.4702
561.565,561.575,0.01,vocal,0.8536
561.74,561.805,0.065,other,0.6691
561.85,561.915,0.065,vocal,0.8207
561.98,561.995,0.015,vocal,0.6801
562.255,562.265,0.01,vocal,0.8289
562.57,562.635,0.065,silence,0.3534
562.69,562.695,0.005,vocal,0.3894
562.98,562.985,0.005,silence,0.313
563.11,563.165,0.055,vocal,0.5499
563.4,563.405,0.005,vocal,0.4441
563.46,563.585,0.125,vocal,0.4772
563.76,563.765,0.005,silence,0.5172
564.3,564.365,0.065,vocal,0.7174
564.52,564.525,0.005,silence,0.4266
564.6,564.605,0.005,vocal,0.4884
564.76,564.77,0.01,vocal,0.7917
565.3,565.305,0.005,vocal,0.6284
565.42,565.425,0.005,vocal,0.591
565.54,565.545,0.005,vocal,0.4779
565.78,565.785,0.005,vocal,0.6733
567.195,567.2,0.005,vocal,0.5925
567.655,567.66,0.005,silence,0.6099
567.735,567.74,0.005,silence,0.6568
567.915,567.92,0.005,vocal,0.4718
567.995,568.0,0.005,silence,0.5299
568.395,568.4,0.005,silence,0.5007
568.515,568.62,0.105,vocal,0.6254
568.735,568.74,0.005,vocal,0.4276
568.895,568.9,0.005,silence,0.3285
568.995,569.0,0.005,vocal,0.5981
569.155,569.16,0.005,silence,0.5531
569.455,569.5,0.045,silence,0.3951
569.71,569.78,0.07,vocal,0.9765
570.235,570.24,0.005,vocal,0.6053
570.62,570.625,0.005,vocal,0.5022
570.835,570.845,0.01,vocal,0.6093
571.31,571.315,0.005,vocal,0.4203
572.23,572.235,0.005,silence,0.5242
572.31,572.315,0.005,silence,0.4455
572.36,572.365,0.005,vocal,0.5491
572.69,572.735,0.045,silence,0.4602
572.81,572.815,0.005,silence,0.4836
573.09,573.095,0.005,silence,0.3649
573.21,573.215,0.005,silence,0.5724
573.27,573.275,0.005,silence,0.4279
574.05,574.055,0.005,vocal,0.4731
576.575,576.58,0.005,silence,0.4738
576.725,576.73,0.005,silence,0.4337
576.925,577.0,0.075,vocal,0.7375
577.065,577.13,0.065,vocal,0.6131
577.245,577.25,0.005,silence,0.5675
577.305,577.37,0.065,vocal,0.6227
577.485,577.51,0.025,vocal,0.3899
578.045,578.05,0.005,vocal,0.3606
579.17,579.175,0.005,silence,0.3754
580.46,580.465,0.005,silence,0.4201
580.62,580.665,0.045,silence,0.4529
580.82,580.825,0.005,silence,0.4953
581.04,581.045,0.005,silence,0.4587
581.22,581.225,0.005,silence,0.3198
581.34,581.345,0.005,silence,0.4606
581.43,581.445,0.015,vocal,0.8496
581.7,581.705,0.005,silence,0.4129
581.76,581.765,0.005,silence,0.3843
582.76,582.765,0.005,vocal,0.6297
583.315,583.32,0.005,vocal,0.4353
583.605,583.61,0.005,silence,0.4984
583.715,583.72,0.005,silence,0.3709
583.855,583.86,0.005,vocal,0.4429
584.035,584.04,0.005,vocal,0.369
584.195,584.2,0.005,silence,0.467
584.665,584.68,0.015,silence,0.4615
584.775,584.78,0.005,vocal,0.4041
584.895,584.9,0.005,silence,0.4114
585.475,585.48,0.005,silence,0.4037
585.665,585.67,0.005,vocal,0.7604
585.895,585.92,0.025,vocal,0.5943
586.235,586.24,0.005,vocal,0.434
588.835,588.875,0.04,vocal,0.8963
588.93,588.935,0.005,silence,0.6002
589.195,589.255,0.06,vocal,0.9552
589.58,589.635,0.055,vocal,0.9779
590.0,590.05,0.05,vocal,0.9763
590.35,590.355,0.005,vocal,0.6606
590.415,590.45,0.035,vocal,0.921
590.585,590.59,0.005,vocal,0.6888
590.815,590.88,0.065,vocal,0.8675
591.265,591.305,0.04,vocal,0.9183
591.665,591.71,0.045,vocal,0.6573
591.825,591.83,0.005,vocal,0.444
591.965,591.97,0.005,vocal,0.3137
592.105,592.15,0.045,vocal,0.7021
592.305,592.31,0.005,silence,0.6098
592.52,592.58,0.06,vocal,0.9553
592.87,592.875,0.005,vocal,0.7177
592.945,592.995,0.05,vocal,0.8796
593.37,593.41,0.04,vocal,0.714
593.83,593.855,0.025,vocal,0.7937
594.23,594.285,0.055,vocal,0.9068
594.69,594.745,0.055,vocal,0.6905
595.16,595.185,0.025,silence,0.289
595.38,595.385,0.005,silence,0.5174
597.065,597.07,0.005,vocal,0.5222
598.355,598.36,0.005,silence,0.4008
598.555,598.56,0.005,silence,0.4432
598.675,598.68,0.005,silence,0.708
598.795,598.8,0.005,silence,0.4795
598.975,598.98,0.005,silence,0.557
601.77,601.775,0.005,silence,0.6003
601.83,601.835,0.005,silence,0.5528
602.14,602.145,0.005,silence,0.5797
604.845,604.85,0.005,silence,0.6557
605.045,605.05,0.005,silence,0.4402
605.345,605.35,0.005,silence,0.4842
605.845,605.85,0.005,vocal,0.5844
608.56,608.565,0.005,other,0.3758
610.495,610.5,0.005,silence,0.6
610.775,610.78,0.005,silence,0.4372
611.715,611.72,0.005,silence,0.3467
614.61,614.615,0.005,silence,0.3992
614.925,614.935,0.01,vocal,0.8731
615.07,615.075,0.005,vocal,0.4827
617.735,617.74,0.005,silence,0.5554
618.345,618.35,0.005,vocal,0.6947
619.54,619.545,0.005,silence,0.463
620.68,620.685,0.005,silence,0.5206
620.82,620.825,0.005,silence,0.4375
620.98,621.025,0.045,silence,0.3285
621.1,621.105,0.005,silence,0.4747
621.28,621.285,0.005,silence,0.4754
622.02,622.025,0.005,vocal,0.6668
623.895,623.9,0.005,silence,0.5123
624.375,624.4,0.025,vocal,0.5394
624.555,624.56,0.005,silence,0.5787
625.275,625.28,0.005,vocal,0.3408
625.355,625.39,0.035,vocal,0.6646
625.655,625.66,0.005,silence,0.4505
625.775,625.8,0.025,other,0.3748
625.975,625.98,0.005,vocal,0.6305
626.035,626.04,0.005,vocal,0.4918
626.295,626.3,0.005,vocal,0.7063
626.835,626.84,0.005,vocal,0.7186
627.42,627.425,0.005,vocal,0.3703
627.91,627.915,0.005,vocal,0.5178
628.41,628.415,0.005,silence,0.5562
628.51,628.635,0.125,silence,0.5095
628.73,628.735,0.005,silence,0.4974
628.84,628.935,0.095,silence,0.5544
629.01,629.015,0.005,silence,0.4858
629.5,629.505,0.005,silence,0.5979
629.73,629.755,0.025,vocal,0.6681
629.89,629.895,0.005,vocal,0.4466
629.95,630.015,0.065,vocal,0.7464
630.17,630.175,0.005,silence,0.5163
630.33,630.335,0.005,silence,0.4049
630.45,630.475,0.025,vocal,0.5939
631.09,631.095,0.005,vocal,0.5013
631.15,631.155,0.005,vocal,0.6227
631.21,631.255,0.045,vocal,0.3724
631.33,631.355,0.025,other,0.3589
631.69,631.695,0.005,vocal,0.4928
631.81,631.815,0.005,vocal,0.4404
631.87,631.915,0.045,vocal,0.6384
632.29,632.295,0.005,vocal,0.3871
632.45,632.455,0.005,vocal,0.356
634.345,634.35,0.005,vocal,0.3945
634.805,634.81,0.005,vocal,0.3446
635.085,635.09,0.005,silence,0.3653
635.365,635.37,0.005,silence,0.4634
635.465,635.47,0.005,silence,0.4763
635.525,635.53,0.005,silence,0.5206
635.585,635.59,0.005,silence,0.3353
635.685,635.73,0.045,vocal,0.4624
635.815,635.82,0.005,silence,0.6426
635.865,635.91,0.045,silence,0.4582
636.015,636.05,0.035,vocal,0.5334
636.165,636.24,0.075,vocal,0.6024
636.285,636.35,0.065,vocal,0.4451
636.445,636.5,0.055,vocal,0.5291
636.605,636.61,0.005,silence,0.5625
636.685,636.69,0.005,silence,0.481
636.945,636.95,0.005,silence,0.4228
637.005,637.03,0.025,vocal,0.5517
637.325,637.33,0.005,silence,0.3825
637.485,637.53,0.045,vocal,0.4973
637.745,637.75,0.005,silence,0.4084
637.965,637.97,0.005,silence,0.4398
638.045,638.05,0.005,silence,0.7464
638.385,638.39,0.005,silence,0.462
638.685,638.69,0.005,silence,0.5521
639.065,639.07,0.005,silence,0.476
639.125,639.15,0.025,vocal,0.6649
639.685,639.69,0.005,silence,0.4201
639.845,639.87,0.025,vocal,0.6766
639.925,639.93,0.005,silence,0.4434
639.985,640.03,0.045,silence,0.3826
640.245,640.25,0.005,vocal,0.4189
640.48,640.57,0.09,vocal,0.814
640.705,640.71,0.005,vocal,0.6946
640.755,640.76,0.005,vocal,0.6707
641.485,641.49,0.005,vocal,0.6769
642.205,642.21,0.005,vocal,0.6747
642.745,642.795,0.05,vocal,0.8427
642.855,642.885,0.03,vocal,0.7744
642.945,642.95,0.005,vocal,0.7532
643.005,643.01,0.005,vocal,0.4901
643.295,643.345,0.05,vocal,0.7347
643.415,643.42,0.005,vocal,0.4919
643.54,643.57,0.03,vocal,0.6777
644.1,644.12,0.02,vocal,0.732
644.165,644.175,0.01,vocal,0.6415
644.355,644.485,0.13,vocal,0.9726
644.605,644.61,0.005,vocal,0.5835
644.675,644.685,0.01,vocal,0.7343
644.92,644.93,0.01,vocal,0.8746
645.5,645.505,0.005,silence,0.3258
645.58,645.585,0.005,silence,0.5232
645.71,645.715,0.005,vocal,0.3472
646.05,646.055,0.005,silence,0.4587
646.3,646.305,0.005,silence,0.5777
646.48,646.485,0.005,silence,0.3921
646.56,646.605,0.045,silence,0.4444
646.66,646.705,0.045,vocal,0.4195
646.82,646.825,0.005,silence,0.4851
646.92,646.925,0.005,vocal,0.5495
647.0,647.055,0.055,vocal,0.859
647.1,647.25,0.15,vocal,0.7342
647.32,647.385,0.065,vocal,0.7498
647.52,647.575,0.055,vocal,0.62
647.62,647.625,0.005,silence,0.4425
647.68,647.685,0.005,vocal,0.4238
647.74,647.745,0.005,silence,0.6297
647.83,647.835,0.005,silence,0.5163
647.9,647.905,0.005,vocal,0.3898
648.1,648.105,0.005,vocal,0.6101
648.16,648.185,0.025,silence,0.3906
648.24,648.265,0.025,vocal,0.6979
648.48,648.485,0.005,silence,0.4854
648.62,648.625,0.005,silence,0.4945
648.68,648.685,0.005,silence,0.5645
648.74,648.785,0.045,vocal,0.7858
648.85,648.885,0.035,vocal,0.7575
648.96,648.965,0.005,silence,0.4518
649.1,649.105,0.005,vocal,0.5923
649.18,649.185,0.005,vocal,0.5781
649.34,649.365,0.025,vocal,0.5635
649.76,649.765,0.005,vocal,0.6961
649.96,649.965,0.005,vocal,0.7282
650.17,650.205,0.035,vocal,0.9048
650.3,650.305,0.005,vocal,0.5487
650.74,650.75,0.01,vocal,0.8294
650.87,650.88,0.01,vocal,0.848
650.935,650.94,0.005,vocal,0.4135
651.025,651.03,0.005,silence,0.4464
651.215,651.22,0.005,vocal,0.4463
651.335,651.34,0.005,silence,0.5982
651.555,651.56,0.005,silence,0.651
651.635,651.64,0.005,silence,0.4512
651.715,651.72,0.005,silence,0.3026
651.775,651.88,0.105,silence,0.6222
651.935,651.94,0.005,silence,0.4812
652.015,652.04,0.025,other,0.7551
652.095,652.12,0.025,vocal,0.44
652.175,652.18,0.005,silence,0.4476
652.235,652.26,0.025,vocal,0.4453
652.315,652.34,0.025,other,0.4402
652.385,652.39,0.005,silence,0.6675
652.435,652.44,0.005,silence,0.4109
652.515,652.68,0.165,other,0.4319
652.825,652.83,0.005,silence,0.3736
652.875,652.88,0.005,silence,0.4041
652.935,652.94,0.005,silence,0.513
653.035,653.04,0.005,silence,0.5729
653.125,653.13,0.005,vocal,0.3167
653.175,653.24,0.065,vocal,0.7452
653.295,653.36,0.065,other,0.6344
653.405,653.41,0.005,silence,0.3513
653.495,653.58,0.085,vocal,0.3669
653.655,653.68,0.025,vocal,0.4978
653.735,653.74,0.005,vocal,0.4719
653.875,653.88,0.005,vocal,0.6144
654.075,654.16,0.085,vocal,0.796
654.235,654.24,0.005,vocal,0.5392
654.375,654.38,0.005,vocal,0.6563
654.435,654.475,0.04,vocal,0.7393
654.655,654.66,0.005,vocal,0.3474
654.86,654.865,0.005,vocal,0.6733
654.94,654.975,0.035,vocal,0.7816
655.065,655.075,0.01,vocal,0.6549
655.12,655.155,0.035,vocal,0.7911
655.2,655.315,0.115,vocal,0.6251
655.39,655.425,0.035,vocal,0.8749
655.47,655.535,0.065,vocal,0.8021
655.61,655.655,0.045,silence,0.3693
655.73,655.775,0.045,silence,0.3984
655.82,655.825,0.005,silence,0.5415
655.93,656.055,0.125,vocal,0.597
656.11,656.235,0.125,vocal,0.7089
656.29,656.315,0.025,vocal,0.7952
656.39,656.425,0.035,vocal,0.9097
656.47,656.475,0.005,vocal,0.526
656.53,656.535,0.005,vocal,0.4593
656.61,656.655,0.045,vocal,0.5051
656.75,656.765,0.015,vocal,0.6622
656.85,656.855,0.005,silence,0.4051
656.955,656.975,0.02,vocal,0.8228
657.04,657.08,0.04,vocal,0.5181
657.15,657.155,0.005,vocal,0.5176
657.35,657.405,0.055,vocal,0.8033
657.51,657.555,0.045,vocal,0.5427
657.975,658.28,0.305,vocal,0.6711
658.375,658.39,0.015,vocal,0.5288
658.435,658.58,0.145,vocal,0.7209
658.625,658.63,0.005,silence,0.4275
658.675,658.69,0.015,vocal,0.4533
658.735,658.89,0.155,vocal,0.6576
658.945,658.95,0.005,silence,0.442
659.115,659.12,0.005,vocal,0.5624
659.185,659.19,0.005,silence,0.3674
659.245,659.25,0.005,vocal,0.386
659.355,659.36,0.005,vocal,0.4765
