start_s,end_s,duration_s,class,confidence
1023.605,1023.61,0.005,click,0.9238
1023.745,1023.75,0.005,click,0.8648
1024.88,1024.885,0.005,click,0.8607
1024.98,1024.985,0.005,click,0.8797
1025.1,1025.145,0.045,water,0.517
1025.38,1025.385,0.005,click,0.8802
1025.44,1025.485,0.045,water,0.5718
1025.6,1025.605,0.005,click,0.8692
1025.74,1025.765,0.025,water,0.7081
1025.82,1025.825,0.005,click,0.8941
1025.92,1025.925,0.005,click,0.9067
1025.98,1025.985,0.005,click,0.9051
1026.08,1026.105,0.025,water,0.5464
1026.2,1026.205,0.005,click,0.896
1026.28,1026.285,0.005,click,0.8698
1026.6,1026.605,0.005,click,0.9028
1026.8,1026.845,0.045,vocal,0.61
1026.98,1027.045,0.065,vocal,0.6447
1027.14,1027.145,0.005,click,0.8776
1027.2,1027.205,0.005,click,0.8839
1027.32,1027.365,0.045,water,0.4936
1027.42,1027.445,0.025,water,0.8274
1027.52,1027.585,0.065,vocal,0.5886
1027.64,1027.645,0.005,click,0.8968
1027.7,1027.765,0.065,vocal,0.6461
1027.88,1027.885,0.005,click,0.8978
1027.96,1027.965,0.005,click,0.9222
1028.02,1028.085,0.065,vocal,0.5668
1028.14,1028.145,0.005,click,0.8772
1028.38,1028.445,0.065,vocal,0.5319
1028.62,1028.645,0.025,water,0.6597
1028.8,1028.805,0.005,click,0.8401
1029.02,1029.025,0.005,click,0.8917
1029.08,1029.085,0.005,click,0.8633
1029.14,1029.305,0.165,other,0.3788
1029.42,1029.585,0.165,other,0.3943
1029.7,1029.705,0.005,click,0.8801
1029.84,1029.865,0.025,water,0.7557
1029.94,1029.945,0.005,click,0.8821
1030.36,1030.405,0.045,water,0.5669
1030.5,1030.505,0.005,click,0.8743
1030.58,1030.585,0.005,click,0.892
1031.63,1031.705,0.075,other,0.3439
1032.32,1032.325,0.005,click,0.8788
1032.5,1032.505,0.005,click,0.8518
1033.235,1033.265,0.03,water,0.7714
1034.21,1034.215,0.005,click,0.762
1034.315,1034.32,0.005,click,0.8615
1036.095,1036.1,0.005,click,0.914
1037.66,1037.665,0.005,click,0.887
1037.76,1037.765,0.005,click,0.8647
1038.26,1038.265,0.005,click,0.9266
1038.48,1038.485,0.005,click,0.8517
1038.7,1038.705,0.005,click,0.8633
1038.76,1038.765,0.005,click,0.8782
1038.86,1038.865,0.005,click,0.894
1038.92,1038.985,0.065,vocal,0.6064
1039.08,1039.145,0.065,vocal,0.8015
1039.2,1039.245,0.045,vocal,0.4818
1039.34,1039.345,0.005,click,0.895
1039.44,1039.445,0.005,click,0.8304
1039.68,1039.685,0.005,click,0.881
1039.96,1039.965,0.005,click,0.8787
1040.52,1040.525,0.005,click,0.8747
1040.78,1040.785,0.005,click,0.8925
1040.9,1040.905,0.005,click,0.8526
1041.16,1041.165,0.005,click,0.8766
1041.28,1041.285,0.005,click,0.8808
1041.36,1041.445,0.085,vocal,0.7334
1041.8,1041.865,0.065,vocal,0.7669
1041.94,1041.985,0.045,vocal,0.5289
1042.08,1042.085,0.005,click,0.9012
1042.2,1042.205,0.005,click,0.8625
1042.81,1042.815,0.005,click,0.7809
1043.02,1043.025,0.005,click,0.8639
1043.14,1043.145,0.005,click,0.8931
1043.2,1043.205,0.005,click,0.928
1043.28,1043.285,0.005,click,0.8717
1043.42,1043.445,0.025,water,0.847
1043.56,1043.565,0.005,click,0.8886
1043.62,1043.625,0.005,click,0.8904
1043.7,1043.705,0.005,click,0.8798
1043.76,1043.765,0.005,click,0.9024
1043.96,1044.025,0.065,vocal,0.7191
1044.14,1044.165,0.025,water,0.7042
1044.24,1044.265,0.025,water,0.5696
1044.32,1044.405,0.085,vocal,0.634
1044.46,1044.465,0.005,click,0.8724
1044.62,1044.625,0.005,click,0.8859
1044.68,1044.685,0.005,click,0.8782
1044.74,1044.805,0.065,vocal,0.7525
1044.9,1044.965,0.065,vocal,0.69
1045.04,1045.065,0.025,water,0.7502
1045.18,1045.205,0.025,water,0.7717
1045.36,1045.385,0.025,water,0.5652
1045.46,1045.465,0.005,click,0.8674
1045.56,1045.625,0.065,vocal,0.8228
1045.68,1045.685,0.005,click,0.8903
1045.76,1045.765,0.005,click,0.8391
1046.1,1046.165,0.065,vocal,0.8309
1046.405,1046.42,0.015,water,0.9778
1046.62,1046.625,0.005,click,0.8543
1046.84,1046.845,0.005,click,0.8876
1047.985,1048.15,0.165,other,0.5094
1048.225,1048.25,0.025,water,0.7187
1048.325,1048.35,0.025,water,0.7446
1048.425,1048.43,0.005,click,0.9033
1048.505,1048.57,0.065,vocal,0.6627
1048.645,1048.71,0.065,vocal,0.7061
1048.805,1048.89,0.085,vocal,0.6876
1049.045,1049.15,0.105,vocal,0.6237
1049.285,1049.37,0.085,vocal,0.7608
1049.445,1049.49,0.045,water,0.606
1049.565,1049.57,0.005,click,0.8966
1049.625,1049.77,0.145,other,0.6224
1049.825,1049.95,0.125,vocal,0.3996
1050.025,1050.15,0.125,vocal,0.4936
1050.265,1050.57,0.305,other,0.5908
1050.685,1050.73,0.045,water,0.484
1050.785,1050.79,0.005,click,0.8561
1050.845,1050.85,0.005,click,0.8959
1050.905,1050.99,0.085,vocal,0.8334
1051.185,1051.23,0.045,water,0.7275
1051.285,1051.51,0.225,other,0.5788
1051.565,1051.57,0.005,click,0.885
1051.665,1051.67,0.005,click,0.8617
1051.825,1052.11,0.285,other,0.4066
1052.205,1052.21,0.005,click,0.8667
1052.425,1052.43,0.005,click,0.8801
1052.705,1052.79,0.085,vocal,0.7977
1052.84,1052.845,0.005,click,0.7547
1052.905,1052.93,0.025,water,0.7392
1053.245,1053.31,0.065,vocal,0.6807
1053.685,1053.79,0.105,other,0.3487
1054.145,1054.15,0.005,click,0.8907
1054.225,1054.39,0.165,other,0.4722
1054.465,1054.47,0.005,click,0.9106
1055.425,1055.43,0.005,click,0.8732
1056.29,1056.295,0.005,click,0.915
1056.67,1056.675,0.005,click,0.8789
1056.83,1056.835,0.005,click,0.8954
1056.89,1056.895,0.005,click,0.9199
1057.21,1057.275,0.065,vocal,0.698
1057.39,1057.415,0.025,water,0.6426
1057.49,1057.495,0.005,click,0.8699
1057.55,1057.615,0.065,vocal,0.546
1057.69,1057.715,0.025,water,0.821
1057.77,1057.815,0.045,vocal,0.5643
1057.93,1058.055,0.125,vocal,0.452
1058.31,1058.415,0.105,vocal,0.3981
1058.47,1058.475,0.005,click,0.8581
1058.53,1058.715,0.185,other,0.3862
1058.77,1058.775,0.005,click,0.8847
1058.83,1058.835,0.005,click,0.9209
1058.89,1058.895,0.005,click,0.87
1058.97,1059.035,0.065,vocal,0.6792
1059.09,1059.135,0.045,water,0.5336
1059.23,1059.295,0.065,vocal,0.6773
1059.35,1059.415,0.065,vocal,0.8029
1059.49,1059.615,0.125,vocal,0.4089
1060.01,1060.035,0.025,water,0.6751
1060.09,1060.095,0.005,click,0.8807
1060.19,1060.195,0.005,click,0.9249
1060.29,1060.335,0.045,vocal,0.4516
1060.39,1060.395,0.005,click,0.8672
1060.45,1060.515,0.065,vocal,0.8589
1060.73,1060.735,0.005,click,0.8717
1060.79,1060.795,0.005,click,0.9125
1060.89,1060.895,0.005,click,0.8856
1060.95,1060.955,0.005,click,0.8906
1061.11,1061.195,0.085,vocal,0.7088
1061.29,1061.295,0.005,click,0.8688
1061.39,1061.675,0.285,silence,0.6296
1061.81,1061.935,0.125,other,0.4997
1062.01,1062.055,0.045,water,0.4649
1062.11,1062.115,0.005,click,0.8407
1062.21,1062.235,0.025,water,0.6326
1062.33,1062.375,0.045,vocal,0.5777
1062.43,1062.495,0.065,vocal,0.7975
1062.61,1062.675,0.065,vocal,0.722
1062.77,1062.835,0.065,vocal,0.723
1062.89,1062.895,0.005,click,0.8762
1062.95,1062.975,0.025,water,0.6915
1063.05,1063.095,0.045,water,0.5256
1063.17,1063.215,0.045,water,0.5295
1063.31,1063.435,0.125,other,0.5152
1063.49,1063.575,0.085,vocal,0.7488
1063.65,1063.655,0.005,click,0.8786
1063.75,1064.095,0.345,other,0.5351
1064.17,1064.175,0.005,click,0.8761
1064.25,1064.255,0.005,click,0.8549
1064.39,1064.395,0.005,click,0.8852
1064.53,1064.535,0.005,click,0.8853
1064.685,1064.695,0.01,click,0.7155
1064.85,1064.875,0.025,water,0.6404
1065.01,1065.055,0.045,water,0.4383
1065.17,1065.175,0.005,click,0.9027
1065.29,1065.375,0.085,vocal,0.8065
1065.47,1065.495,0.025,water,0.7682
1065.55,1065.635,0.085,vocal,0.6911
1065.71,1065.835,0.125,vocal,0.5092
1065.95,1065.955,0.005,click,0.8859
1066.03,1066.275,0.245,silence,0.4672
1066.39,1066.395,0.005,click,0.8846
1066.51,1066.515,0.005,click,0.8859
1066.57,1066.595,0.025,water,0.7093
1066.67,1066.675,0.005,click,0.9038
1066.77,1066.835,0.065,vocal,0.9268
1066.95,1066.975,0.025,water,0.7131
1067.09,1067.115,0.025,water,0.818
1067.17,1067.175,0.005,click,0.8983
1067.23,1067.255,0.025,water,0.6918
1067.39,1067.395,0.005,click,0.8637
1067.47,1067.595,0.125,other,0.4894
1067.81,1067.875,0.065,vocal,0.84
1067.99,1067.995,0.005,click,0.7848
1068.05,1068.055,0.005,click,0.8374
1068.11,1068.135,0.025,water,0.7863
1068.19,1068.215,0.025,water,0.6837
1068.27,1068.415,0.145,other,0.4971
1068.49,1068.495,0.005,click,0.8685
1068.57,1068.615,0.045,water,0.6479
1068.87,1068.895,0.025,water,0.7199
1069.25,1069.255,0.005,click,0.8102
1069.37,1069.375,0.005,click,0.8739
1069.67,1069.715,0.045,water,0.5625
1069.77,1069.835,0.065,vocal,0.5522
1069.89,1069.935,0.045,vocal,0.4229
1070.11,1070.115,0.005,click,0.87
1070.19,1070.195,0.005,click,0.8198
1070.29,1070.295,0.005,click,0.8739
1070.39,1070.395,0.005,click,0.813
1071.445,1071.45,0.005,click,0.8722
1071.63,1071.64,0.01,click,0.7225
1071.925,1071.93,0.005,click,0.9177
1072.025,1072.11,0.085,vocal,0.755
1072.205,1072.21,0.005,click,0.8853
1072.265,1072.27,0.005,click,0.8969
1072.665,1072.67,0.005,click,0.8437
1072.745,1072.75,0.005,click,0.9023
1072.865,1072.87,0.005,click,0.8951
1073.005,1073.01,0.005,click,0.9014
1073.105,1073.13,0.025,water,0.8144
1073.185,1073.21,0.025,water,0.8116
1073.265,1073.31,0.045,water,0.5125
1073.465,1073.49,0.025,water,0.6453
1073.605,1073.63,0.025,water,0.6716
1073.685,1073.69,0.005,click,0.849
1073.765,1073.77,0.005,click,0.7964
1073.825,1073.83,0.005,click,0.8818
1073.885,1073.89,0.005,click,0.8772
1074.045,1074.07,0.025,water,0.6473
1074.205,1074.27,0.065,vocal,0.8297
1074.325,1074.35,0.025,water,0.5582
1074.405,1074.43,0.025,water,0.8056
1074.525,1074.59,0.065,vocal,0.698
1074.685,1074.69,0.005,click,0.8682
1074.765,1074.91,0.145,other,0.489
1074.965,1075.01,0.045,water,0.554
1075.065,1075.09,0.025,water,0.7435
1075.145,1075.21,0.065,vocal,0.7338
1075.325,1075.33,0.005,click,0.8883
1075.405,1075.41,0.005,click,0.8585
1075.485,1075.55,0.065,vocal,0.7256
1075.605,1075.61,0.005,click,0.8856
1075.685,1075.69,0.005,click,0.8526
1075.745,1075.75,0.005,click,0.8469
1075.845,1075.85,0.005,click,0.8514
1075.945,1076.01,0.065,vocal,0.7482
1076.185,1076.23,0.045,water,0.4772
1076.285,1076.31,0.025,water,0.7159
1076.465,1076.51,0.045,water,0.7147
1076.645,1076.65,0.005,click,0.8752
1076.705,1076.73,0.025,water,0.7455
1076.785,1076.85,0.065,vocal,0.4996
1076.905,1076.91,0.005,click,0.9043
1076.965,1077.01,0.045,water,0.5061
1077.125,1077.21,0.085,vocal,0.8187
1077.345,1077.35,0.005,click,0.8718
1077.405,1077.51,0.105,vocal,0.5288
1077.565,1077.57,0.005,click,0.8471
1077.625,1077.65,0.025,water,0.7069
1077.725,1077.73,0.005,click,0.9116
1077.785,1077.79,0.005,click,0.892
1078.84,1078.845,0.005,click,0.9136
1079.28,1079.285,0.005,click,0.9205
1079.42,1079.425,0.005,click,0.8725
1079.62,1079.685,0.065,vocal,0.5813
1079.74,1079.765,0.025,water,0.7341
1079.84,1079.845,0.005,click,0.8803
1080.16,1080.165,0.005,click,0.8954
1080.42,1080.505,0.085,vocal,0.7163
1080.64,1080.645,0.005,click,0.9179
1080.74,1081.125,0.385,silence,0.4773
1081.18,1081.245,0.065,vocal,0.6021
1081.3,1081.305,0.005,click,0.9001
1081.38,1081.485,0.105,vocal,0.4905
1081.58,1081.605,0.025,water,0.7653
1081.72,1081.765,0.045,water,0.4837
1081.82,1081.885,0.065,vocal,0.7259
1081.94,1081.965,0.025,water,0.7675
1082.04,1082.145,0.105,vocal,0.5244
1082.2,1082.225,0.025,water,0.7452
1082.3,1082.385,0.085,vocal,0.8256
1082.44,1082.445,0.005,click,0.9049
1082.6,1082.605,0.005,click,0.8692
1082.66,1082.665,0.005,click,0.8943
1083.275,1083.28,0.005,click,0.8971
1083.875,1084.06,0.185,silence,0.4013
1084.135,1084.14,0.005,click,0.9165
1084.195,1084.3,0.105,vocal,0.495
1084.395,1084.5,0.105,vocal,0.4744
1084.555,1084.56,0.005,click,0.8795
1084.615,1084.7,0.085,vocal,0.6511
1084.775,1084.78,0.005,click,0.9177
1084.835,1084.84,0.005,click,0.8698
1084.895,1084.94,0.045,water,0.5773
1085.035,1085.08,0.045,vocal,0.5294
1085.195,1085.26,0.065,vocal,0.7166
1085.355,1085.4,0.045,water,0.5373
1085.555,1085.56,0.005,click,0.8784
1085.615,1085.78,0.165,other,0.3875
1085.835,1086.0,0.165,other,0.4989
1086.115,1086.38,0.265,silence,0.4855
1086.89,1086.895,0.005,click,0.8502
1087.15,1087.155,0.005,click,0.8436
1087.23,1087.235,0.005,click,0.8747
1087.37,1087.375,0.005,click,0.862
1087.47,1087.475,0.005,click,0.8921
1087.53,1087.535,0.005,click,0.8952
1087.59,1087.615,0.025,water,0.7993
1087.69,1088.135,0.445,other,0.6246
1088.19,1088.195,0.005,click,0.9003
1088.27,1088.455,0.185,other,0.3962
1088.71,1088.755,0.045,water,0.5985
1088.87,1088.895,0.025,water,0.7287
1089.05,1089.075,0.025,water,0.781
1089.27,1089.295,0.025,water,0.6795
1089.37,1089.375,0.005,click,0.8722
1089.43,1089.495,0.065,vocal,0.7094
1089.55,1089.555,0.005,click,0.9177
1089.63,1089.635,0.005,click,0.8519
1089.69,1089.695,0.005,click,0.8811
1090.325,1090.41,0.085,vocal,0.6321
1090.53,1090.56,0.03,click,0.5132
1090.705,1090.71,0.005,click,0.8895
1090.865,1090.87,0.005,click,0.914
1091.005,1091.01,0.005,click,0.8712
1091.065,1091.11,0.045,water,0.4487
1091.165,1091.27,0.105,vocal,0.6199
1091.365,1091.41,0.045,water,0.5873
1091.485,1091.49,0.005,click,0.9316
1091.565,1091.61,0.045,vocal,0.5714
1091.665,1091.71,0.045,water,0.4563
1091.765,1091.77,0.005,click,0.8509
1091.825,1091.85,0.025,water,0.4483
1091.925,1092.07,0.145,other,0.3973
1092.145,1092.19,0.045,vocal,0.4881
1092.245,1092.43,0.185,other,0.7363
1092.485,1092.49,0.005,click,0.9006
1092.565,1092.73,0.165,silence,0.4141
1093.005,1093.01,0.005,click,0.793
1093.64,1093.645,0.005,click,0.8475
1093.73,1093.735,0.005,click,0.8496
1093.82,1093.825,0.005,click,0.8867
1094.1,1094.105,0.005,click,0.8786
1094.16,1094.205,0.045,water,0.6557
1094.38,1094.425,0.045,water,0.5097
1094.5,1094.505,0.005,click,0.9066
1094.56,1094.705,0.145,other,0.5428
1094.84,1094.845,0.005,click,0.8708
1095.08,1095.145,0.065,vocal,0.528
1095.28,1095.305,0.025,water,0.8341
1095.36,1095.365,0.005,click,0.8775
1095.44,1095.445,0.005,click,0.8429
1095.5,1095.545,0.045,vocal,0.6515
1095.6,1095.605,0.005,click,0.8306
1095.68,1095.725,0.045,water,0.5752
1095.82,1095.865,0.045,vocal,0.5554
1096.06,1096.065,0.005,click,0.9004
1096.14,1096.145,0.005,click,0.8801
1096.24,1096.305,0.065,vocal,0.6312
1096.36,1096.365,0.005,click,0.8713
1096.46,1096.465,0.005,click,0.8866
1096.52,1096.525,0.005,click,0.9219
1096.86,1096.865,0.005,click,0.8633
1097.375,1097.38,0.005,click,0.7147
1097.775,1097.86,0.085,other,0.6667
1097.915,1097.96,0.045,water,0.661
1098.135,1098.14,0.005,click,0.8404
1098.215,1098.36,0.145,other,0.5016
1098.455,1098.48,0.025,water,0.7718
1098.535,1098.6,0.065,vocal,0.8387
1098.655,1098.66,0.005,click,0.8493
1098.715,1098.78,0.065,vocal,0.5981
1098.855,1099.08,0.225,other,0.5432
1099.135,1099.26,0.125,vocal,0.4021
1099.335,1099.4,0.065,vocal,0.9131
1099.455,1099.48,0.025,water,0.778
1099.595,1099.6,0.005,click,0.8695
1099.675,1099.76,0.085,vocal,0.6479
1099.875,1099.92,0.045,water,0.4285
1099.995,1100.0,0.005,click,0.8765
1100.135,1100.16,0.025,water,0.6906
1100.235,1100.735,0.5,silence,0.6065
1100.735,1100.94,0.205,other,0.6465
1101.015,1101.035,0.02,water,0.6417
1101.135,1101.14,0.005,click,0.8704
1101.37,1101.435,0.065,vocal,0.6453
1101.49,1101.495,0.005,click,0.875
1101.55,1101.555,0.005,click,0.857
1101.63,1101.635,0.005,click,0.8905
1101.69,1101.695,0.005,click,0.8597
1101.75,1101.835,0.085,vocal,0.7052
1101.93,1102.43,0.5,silence,0.7296
1102.43,1102.735,0.305,silence,0.5373
1102.81,1103.31,0.5,other,0.5763
1103.31,1103.81,0.5,other,0.4932
1103.81,1104.31,0.5,silence,0.5475
1104.31,1104.81,0.5,silence,0.7219
1104.81,1105.31,0.5,silence,0.6775
1105.31,1105.81,0.5,silence,0.695
1105.81,1106.235,0.425,other,0.7009
1106.31,1106.315,0.005,click,0.8438
1106.43,1106.495,0.065,vocal,0.6876
1106.55,1106.555,0.005,click,0.876
1106.685,1106.69,0.005,click,0.8209
1106.825,1106.83,0.005,click,0.8895
1107.045,1107.05,0.005,click,0.8872
1107.245,1107.25,0.005,click,0.8997
1107.37,1107.41,0.04,water,0.4322
1107.485,1107.49,0.005,click,0.9078
1107.545,1107.55,0.005,click,0.8755
1107.645,1107.67,0.025,water,0.7762
1107.765,1107.97,0.205,other,0.4609
1108.045,1108.19,0.145,vocal,0.3966
1108.245,1108.33,0.085,vocal,0.6602
1108.385,1108.43,0.045,vocal,0.4833
1108.505,1108.57,0.065,vocal,0.6476
1108.625,1108.79,0.165,other,0.5891
1108.845,1109.29,0.445,other,0.4852
1109.345,1109.845,0.5,other,0.6613
1109.845,1110.05,0.205,other,0.6947
1110.105,1110.605,0.5,silence,0.6778
1110.605,1110.95,0.345,other,0.4371
1111.005,1111.505,0.5,silence,0.8035
1111.505,1112.005,0.5,other,0.526
1112.005,1112.505,0.5,other,0.5115
1112.505,1113.005,0.5,silence,0.4881
1113.005,1113.505,0.5,other,0.7509
1113.505,1114.005,0.5,silence,0.5863
1114.005,1114.09,0.085,vocal,0.7672
1114.145,1114.15,0.005,click,0.9054
1114.205,1114.29,0.085,vocal,0.7895
1114.385,1114.57,0.185,other,0.4931
1114.685,1114.69,0.005,click,0.8652
1114.745,1114.75,0.005,click,0.8287
1114.805,1114.81,0.005,click,0.8902
1114.885,1114.95,0.065,vocal,0.5099
1115.12,1115.125,0.005,click,0.8925
1115.2,1115.205,0.005,click,0.875
1115.305,1115.31,0.005,click,0.8644
1115.525,1115.545,0.02,vocal,0.5179
1115.62,1115.625,0.005,click,0.8814
1115.68,1115.685,0.005,click,0.863
1115.745,1115.75,0.005,click,0.8988
1116.02,1116.07,0.05,vocal,0.6071
1116.16,1116.165,0.005,click,0.865
1116.28,1116.285,0.005,click,0.8958
1116.42,1116.465,0.045,water,0.5073
1116.52,1116.525,0.005,click,0.8985
1116.76,1116.785,0.025,water,0.7244
1116.84,1116.885,0.045,water,0.7372
1116.94,1116.945,0.005,click,0.9004
1117.0,1117.005,0.005,click,0.907
1117.06,1117.145,0.085,vocal,0.8418
1117.195,1117.345,0.15,other,0.8282
1117.4,1117.445,0.045,water,0.5233
1117.64,1117.645,0.005,click,0.8897
1117.74,1117.745,0.005,click,0.8847
1117.8,1117.925,0.125,other,0.4917
1118.0,1118.005,0.005,click,0.9029
1118.08,1118.165,0.085,vocal,0.6613
1118.28,1118.545,0.265,silence,0.5396
1118.66,1118.805,0.145,vocal,0.4318
1118.88,1119.025,0.145,other,0.5646
1119.08,1119.225,0.145,vocal,0.4155
1119.28,1119.345,0.065,water,0.5737
1119.42,1119.805,0.385,other,0.5519
1119.86,1119.865,0.005,click,0.8693
1119.92,1120.145,0.225,other,0.6702
1120.2,1120.285,0.085,vocal,0.7978
1120.34,1120.365,0.025,water,0.6915
1120.46,1120.505,0.045,water,0.5771
1120.56,1120.645,0.085,vocal,0.6873
1120.7,1120.985,0.285,silence,0.604
1121.04,1121.54,0.5,silence,0.8187
1121.54,1121.785,0.245,other,0.51
1121.84,1122.34,0.5,silence,0.7613
1122.34,1122.725,0.385,other,0.4773
1122.78,1122.785,0.005,click,0.8547
1122.88,1123.38,0.5,other,0.4153
1123.38,1123.88,0.5,silence,0.5575
1123.88,1124.38,0.5,silence,0.8338
1124.38,1124.765,0.385,other,0.5269
1124.82,1125.32,0.5,silence,0.7729
1125.32,1125.82,0.5,silence,0.7416
1125.82,1125.905,0.085,vocal,0.6246
1125.96,1126.205,0.245,other,0.5311
1126.28,1126.625,0.345,silence,0.5607
1126.68,1127.18,0.5,silence,0.7208
1127.18,1127.285,0.105,vocal,0.5676
1127.34,1127.84,0.5,silence,0.604
1127.84,1127.925,0.085,vocal,0.7606
1128.0,1128.285,0.285,silence,0.7252
1128.34,1128.525,0.185,other,0.7392
1128.58,1128.705,0.125,other,0.6953
1128.82,1128.825,0.005,click,0.9008
1128.9,1128.925,0.025,water,0.8655
1129.04,1129.045,0.005,click,0.9187
1129.14,1129.155,0.015,click,0.5132
1129.22,1129.325,0.105,vocal,0.5736
1129.58,1129.625,0.045,vocal,0.5791
1129.74,1129.79,0.05,water,0.6139
1129.86,1129.885,0.025,water,0.7577
1130.0,1130.065,0.065,vocal,0.6678
1130.18,1130.185,0.005,click,0.8854
1130.325,1130.37,0.045,water,0.4328
1130.425,1130.43,0.005,click,0.8251
1130.565,1130.57,0.005,click,0.9194
1130.705,1130.71,0.005,click,0.8541
1130.76,1130.99,0.23,other,0.7447
1131.045,1131.19,0.145,other,0.7713
1131.305,1131.41,0.105,other,0.4225
1131.485,1131.69,0.205,other,0.5923
1131.785,1132.285,0.5,silence,0.5054
1132.285,1132.29,0.005,click,0.8837
1132.345,1132.845,0.5,silence,0.6785
1132.845,1133.345,0.5,silence,0.6734
1133.345,1133.45,0.105,vocal,0.474
1133.505,1134.005,0.5,silence,0.6325
1134.005,1134.505,0.5,silence,0.6369
1134.505,1135.005,0.5,silence,0.818
1135.005,1135.505,0.5,silence,0.7126
1135.505,1135.67,0.165,other,0.4433
1135.725,1136.225,0.5,silence,0.6278
1136.225,1136.725,0.5,silence,0.8117
1136.725,1137.225,0.5,other,0.5752
1137.225,1137.725,0.5,silence,0.6092
1137.725,1138.05,0.325,silence,0.6056
1138.125,1138.625,0.5,silence,0.8356
1138.625,1139.125,0.5,other,0.5954
1139.125,1139.31,0.185,silence,0.4226
1139.385,1139.885,0.5,silence,0.8491
1139.885,1139.99,0.105,vocal,0.6558
1140.045,1140.545,0.5,silence,0.5822
1140.545,1141.045,0.5,silence,0.7924
1141.045,1141.545,0.5,other,0.5937
1141.545,1142.045,0.5,silence,0.5022
1142.045,1142.545,0.5,other,0.5136
1142.545,1143.045,0.5,silence,0.7979
1143.045,1143.545,0.5,other,0.5451
1143.545,1144.045,0.5,silence,0.7667
1144.045,1144.545,0.5,silence,0.585
1144.545,1145.045,0.5,silence,0.6353
1145.045,1145.545,0.5,silence,0.6683
1145.545,1146.045,0.5,silence,0.6888
1146.045,1146.545,0.5,silence,0.7613
1146.545,1147.045,0.5,silence,0.4869
1147.045,1147.37,0.325,silence,0.4663
1147.425,1147.925,0.5,silence,0.7971
1147.925,1148.21,0.285,other,0.5567
1148.285,1148.45,0.165,other,0.4193
1148.525,1148.61,0.085,vocal,0.7449
1148.685,1148.79,0.105,vocal,0.8013
1148.845,1148.85,0.005,click,0.8517
1148.925,1149.07,0.145,other,0.4255
1149.165,1149.17,0.005,click,0.9181
1149.265,1149.31,0.045,water,0.6217
1149.405,1149.43,0.025,water,0.6904
1149.485,1149.49,0.005,click,0.8999
1149.56,1149.65,0.09,vocal,0.8203
1149.74,1149.745,0.005,click,0.884
1149.8,1149.805,0.005,click,0.8495
1149.92,1149.925,0.005,click,0.8707
1149.985,1149.99,0.005,click,0.8614
1150.04,1150.15,0.11,vocal,0.5503
1150.2,1150.205,0.005,click,0.85
1150.56,1150.565,0.005,click,0.8856
1150.685,1150.69,0.005,click,0.8404
1150.785,1150.805,0.02,water,0.7538
1150.94,1150.965,0.025,water,0.7551
1151.02,1151.285,0.265,other,0.4885
1151.4,1151.405,0.005,click,0.8655
1151.46,1151.505,0.045,water,0.6139
1151.58,1151.585,0.005,click,0.875
1151.66,1151.665,0.005,click,0.8425
1151.72,1151.805,0.085,vocal,0.7784
1151.86,1152.36,0.5,silence,0.5206
1152.36,1152.525,0.165,other,0.4421
1152.6,1152.605,0.005,click,0.8693
1152.66,1153.16,0.5,other,0.6317
1153.16,1153.66,0.5,silence,0.7784
1153.66,1154.16,0.5,silence,0.6182
1154.16,1154.66,0.5,silence,0.7051
1154.66,1155.16,0.5,silence,0.691
1155.16,1155.66,0.5,silence,0.8057
1155.66,1155.665,0.005,click,0.8402
1155.72,1156.22,0.5,silence,0.6479
1156.22,1156.72,0.5,silence,0.8381
1156.72,1157.22,0.5,silence,0.5121
1157.22,1157.305,0.085,vocal,0.7692
1157.36,1157.745,0.385,other,0.6543
1157.8,1157.865,0.065,vocal,0.7141
1157.94,1157.985,0.045,water,0.6781
1158.04,1158.265,0.225,other,0.6251
1158.34,1158.585,0.245,silence,0.4963
1158.66,1158.925,0.265,other,0.5779
1158.98,1158.985,0.005,click,0.9008
1159.06,1159.085,0.025,vocal,0.3153
1159.16,1159.165,0.005,click,0.8669
1159.48,1159.485,0.005,click,0.8774
1159.76,1159.805,0.045,water,0.52
1159.92,1159.94,0.02,vocal,0.4806
1160.395,1160.4,0.005,click,0.9013
1160.475,1160.52,0.045,vocal,0.4488
1160.615,1160.66,0.045,vocal,0.5531
1160.755,1160.84,0.085,vocal,0.6759
1160.955,1160.96,0.005,click,0.8918
1161.015,1161.08,0.065,vocal,0.7704
1161.195,1161.26,0.065,vocal,0.8546
1161.315,1161.38,0.065,vocal,0.786
1161.435,1161.5,0.065,vocal,0.6028
1161.555,1161.72,0.165,other,0.3801
1161.835,1162.02,0.185,other,0.7241
1162.075,1162.575,0.5,silence,0.7578
1162.575,1163.075,0.5,other,0.6283
1163.075,1163.575,0.5,silence,0.5022
1163.575,1164.075,0.5,other,0.4882
1164.075,1164.26,0.185,silence,0.4877
1164.315,1164.815,0.5,silence,0.5923
1164.815,1165.315,0.5,silence,0.7004
1165.315,1165.815,0.5,other,0.4162
1165.815,1165.9,0.085,other,0.3729
1165.955,1166.455,0.5,silence,0.6731
1166.455,1166.955,0.5,other,0.4914
1166.955,1167.455,0.5,silence,0.4837
1167.455,1167.48,0.025,water,0.7505
1167.535,1167.64,0.105,vocal,0.6152
1167.695,1167.72,0.025,water,0.7839
1167.795,1167.86,0.065,vocal,0.573
1167.915,1168.08,0.165,other,0.4925
