start_s,end_s,duration_s,class,confidence
507.165,507.18,0.015,vocal,0.6551
508.52,508.53,0.01,vocal,0.6732
509.045,509.05,0.005,click,0.622
509.545,509.63,0.085,vocal,0.8454
509.785,509.8,0.015,vocal,0.5668
510.005,510.01,0.005,click,0.5984
510.065,510.07,0.005,click,0.7151
510.455,510.46,0.005,click,0.7852
510.645,510.67,0.025,vocal,0.8156
510.745,510.77,0.025,vocal,0.8856
511.195,511.2,0.005,click,0.844
511.865,511.87,0.005,click,0.7405
511.975,511.98,0.005,click,0.74
512.14,512.15,0.01,vocal,0.6058
513.275,513.28,0.005,click,0.5867
514.425,514.43,0.005,click,0.7166
515.495,515.52,0.025,vocal,0.7522
516.455,516.46,0.005,click,0.7512
516.795,516.8,0.005,click,0.771
517.175,517.2,0.025,vocal,0.888
517.575,517.58,0.005,click,0.8339
517.665,517.67,0.005,click,0.6538
517.835,517.86,0.025,vocal,0.8729
517.905,517.91,0.005,click,0.778
518.185,518.23,0.045,vocal,0.9494
518.295,518.34,0.045,vocal,0.9211
518.395,518.47,0.075,vocal,0.9432
518.705,518.71,0.005,click,0.7562
518.845,518.85,0.005,click,0.6616
519.245,519.25,0.005,click,0.6982
519.335,519.34,0.005,click,0.779
519.495,519.5,0.005,click,0.8439
519.545,519.55,0.005,click,0.6291
519.605,519.61,0.005,click,0.7619
519.765,519.85,0.085,vocal,0.8467
520.105,520.11,0.005,click,0.782
520.225,520.23,0.005,click,0.7922
520.335,520.355,0.02,vocal,0.8356
520.595,520.6,0.005,click,0.791
520.645,520.7,0.055,vocal,0.9726
520.795,520.8,0.005,click,0.74
521.595,521.6,0.005,click,0.8137
521.645,521.67,0.025,vocal,0.933
521.865,521.87,0.005,click,0.7953
521.98,522.0,0.02,vocal,0.8617
522.175,522.2,0.025,vocal,0.9137
522.315,522.345,0.03,vocal,0.8261
523.62,523.625,0.005,click,0.8446
523.79,523.795,0.005,click,0.8129
524.3,524.325,0.025,vocal,0.7142
524.92,524.925,0.005,click,0.7244
524.98,524.985,0.005,click,0.7747
525.13,525.205,0.075,vocal,0.9287
525.65,525.655,0.005,click,0.5344
526.04,526.045,0.005,click,0.8863
526.27,526.335,0.065,vocal,0.9853
526.43,526.465,0.035,vocal,0.8955
526.995,527.065,0.07,vocal,0.9514
527.37,527.405,0.035,vocal,0.9278
527.71,527.715,0.005,click,0.8164
528.3,528.305,0.005,click,0.8244
528.44,528.465,0.025,vocal,0.8824
529.19,529.195,0.005,click,0.7776
530.29,530.295,0.005,click,0.7932
530.445,530.45,0.005,click,0.8315
530.765,530.79,0.025,vocal,0.7181
531.125,531.13,0.005,click,0.7899
531.215,531.25,0.035,vocal,0.962
531.405,531.51,0.105,vocal,0.6101
532.245,532.28,0.035,vocal,0.9562
532.445,532.51,0.065,vocal,0.9745
532.765,532.8,0.035,vocal,0.9375
532.89,532.91,0.02,vocal,0.8887
533.075,533.17,0.095,vocal,0.6762
533.375,533.38,0.005,click,0.6338
533.805,533.84,0.035,vocal,0.976
534.055,534.06,0.005,click,0.7238
534.145,534.16,0.015,vocal,0.7347
534.305,534.31,0.005,click,0.7649
534.515,534.52,0.005,click,0.7899
535.065,535.09,0.025,vocal,0.8146
535.515,535.54,0.025,vocal,0.8978
535.655,535.68,0.025,vocal,0.9023
537.915,537.995,0.08,vocal,0.9106
538.81,538.815,0.005,click,0.7835
539.02,539.025,0.005,click,0.7914
539.97,539.975,0.005,click,0.8363
540.14,540.145,0.005,click,0.8145
541.41,541.435,0.025,vocal,0.9174
541.67,541.675,0.005,click,0.6749
545.96,545.985,0.025,vocal,0.9152
546.6,546.605,0.005,click,0.712
546.95,547.025,0.075,vocal,0.9329
548.41,548.415,0.005,click,0.7164
549.78,549.845,0.065,vocal,0.9739
549.95,549.955,0.005,click,0.7458
550.0,550.005,0.005,click,0.617
550.28,550.305,0.025,vocal,0.9544
550.59,550.635,0.045,vocal,0.9547
550.68,550.685,0.005,click,0.6874
550.82,550.845,0.025,vocal,0.8933
551.005,551.065,0.06,vocal,0.9844
551.15,551.155,0.005,click,0.7804
551.22,551.265,0.045,vocal,0.9508
552.42,552.425,0.005,click,0.7901
553.26,553.265,0.005,click,0.8416
553.38,553.385,0.005,click,0.7772
553.76,553.765,0.005,click,0.7694
553.94,553.945,0.005,click,0.7287
553.99,553.995,0.005,click,0.7445
555.81,555.845,0.035,vocal,0.8874
556.365,556.405,0.04,vocal,0.9506
556.54,556.545,0.005,click,0.7533
556.61,556.615,0.005,click,0.7595
557.57,557.575,0.005,click,0.761
558.3,558.355,0.055,vocal,0.9707
558.82,559.145,0.325,silence,0.8611
559.22,559.425,0.205,silence,0.7559
559.49,559.495,0.005,click,0.7574
559.59,559.595,0.005,click,0.748
560.24,560.26,0.02,vocal,0.9401
560.33,560.335,0.005,click,0.7408
560.43,560.545,0.115,silence,0.4813
560.76,560.765,0.005,click,0.5967
560.81,560.815,0.005,click,0.7918
561.05,561.135,0.085,vocal,0.8636
561.77,561.775,0.005,click,0.7112
561.93,561.955,0.025,vocal,0.9069
562.05,562.055,0.005,click,0.6261
562.35,562.355,0.005,click,0.6357
562.41,562.415,0.005,click,0.7532
562.545,562.615,0.07,vocal,0.9767
562.7,562.705,0.005,click,0.6489
562.87,562.875,0.005,click,0.7947
563.035,563.06,0.025,vocal,0.8272
564.88,564.885,0.005,click,0.7827
565.505,565.6,0.095,vocal,0.846
565.675,565.73,0.055,vocal,0.9618
567.065,567.07,0.005,click,0.7456
567.435,567.44,0.005,click,0.7591
568.025,568.07,0.045,vocal,0.935
568.345,568.42,0.075,vocal,0.9619
568.805,568.81,0.005,click,0.7024
568.975,568.98,0.005,click,0.6014
569.35,569.41,0.06,vocal,0.9625
569.505,569.51,0.005,click,0.7584
570.15,570.21,0.06,vocal,0.9695
570.6,570.61,0.01,vocal,0.6693
570.695,570.7,0.005,click,0.7902
571.57,571.585,0.015,vocal,0.6379
572.56,572.595,0.035,vocal,0.9404
572.73,572.735,0.005,click,0.8354
572.93,572.935,0.005,click,0.7649
573.52,573.525,0.005,click,0.7434
573.67,573.675,0.005,click,0.5164
573.88,573.885,0.005,click,0.6865
574.54,574.565,0.025,vocal,0.818
575.08,575.085,0.005,click,0.8046
575.15,575.155,0.005,click,0.7722
575.46,575.495,0.035,vocal,0.9501
575.54,575.605,0.065,vocal,0.9653
576.525,576.53,0.005,click,0.7781
577.135,577.16,0.025,vocal,0.8905
577.525,577.53,0.005,click,0.703
577.66,577.69,0.03,vocal,0.8397
578.545,578.59,0.045,vocal,0.9628
578.695,578.7,0.005,click,0.8226
578.845,578.87,0.025,vocal,0.8596
578.925,578.93,0.005,click,0.7032
579.065,579.07,0.005,click,0.6521
579.235,579.27,0.035,vocal,0.837
579.425,579.47,0.045,vocal,0.9509
579.575,579.58,0.005,click,0.8137
579.695,579.7,0.005,click,0.7706
579.855,579.86,0.005,click,0.735
580.135,580.14,0.005,click,0.632
580.235,580.28,0.045,vocal,0.9412
580.415,580.42,0.005,click,0.78
580.615,580.64,0.025,vocal,0.8454
580.735,580.74,0.005,click,0.7797
581.2,581.25,0.05,vocal,0.9646
581.375,581.38,0.005,click,0.7918
581.615,581.62,0.005,click,0.6685
583.075,583.08,0.005,click,0.8455
583.24,583.285,0.045,vocal,0.9784
583.695,583.785,0.09,vocal,0.9436
585.5,585.545,0.045,vocal,0.9159
585.6,585.655,0.055,vocal,0.9796
585.7,585.705,0.005,click,0.8168
585.93,585.955,0.025,vocal,0.8947
586.02,586.055,0.035,vocal,0.914
586.2,586.205,0.005,click,0.7194
586.46,586.575,0.115,vocal,0.4827
586.62,586.625,0.005,click,0.8026
586.7,586.715,0.015,vocal,0.782
586.78,586.795,0.015,vocal,0.6507
586.84,586.905,0.065,vocal,0.979
586.97,586.995,0.025,vocal,0.7389
587.09,587.165,0.075,vocal,0.9059
587.26,587.345,0.085,vocal,0.818
587.43,587.535,0.105,vocal,0.5228
587.58,587.705,0.125,vocal,0.5732
587.76,587.885,0.125,vocal,0.5689
587.93,587.945,0.015,vocal,0.5593
588.09,588.185,0.095,vocal,0.8102
588.23,588.275,0.045,vocal,0.9341
588.4,588.535,0.135,vocal,0.4619
588.59,588.595,0.005,click,0.7261
588.64,588.965,0.325,silence,0.865
589.05,589.055,0.005,click,0.7131
589.1,589.385,0.285,silence,0.8181
589.43,589.535,0.105,vocal,0.7058
589.63,589.645,0.015,vocal,0.7512
589.71,589.95,0.24,silence,0.7254
590.0,590.075,0.075,vocal,0.9241
590.18,590.185,0.005,click,0.7386
590.28,590.295,0.015,vocal,0.5225
590.34,590.485,0.145,silence,0.6218
590.53,590.535,0.005,click,0.7713
590.64,590.695,0.055,vocal,0.944
590.76,590.785,0.025,vocal,0.8745
590.89,591.015,0.125,vocal,0.6171
591.06,591.215,0.155,silence,0.6194
591.3,591.385,0.085,vocal,0.9133
591.43,591.485,0.055,vocal,0.9674
591.57,591.665,0.095,vocal,0.7494
591.73,591.995,0.265,silence,0.7926
592.04,592.165,0.125,silence,0.4833
592.21,592.555,0.345,silence,0.8214
592.7,592.79,0.09,vocal,0.9615
592.84,592.875,0.035,vocal,0.9257
592.95,592.985,0.035,vocal,0.9225
593.06,593.265,0.205,silence,0.7529
593.33,593.445,0.115,silence,0.4944
593.5,593.605,0.105,vocal,0.7184
593.67,593.675,0.005,click,0.6567
593.9,593.945,0.045,vocal,0.9515
593.99,594.025,0.035,vocal,0.9709
594.07,594.195,0.125,vocal,0.5693
594.52,594.625,0.105,vocal,0.6014
594.67,594.765,0.095,vocal,0.7638
594.89,594.925,0.035,vocal,0.8303
594.97,594.975,0.005,click,0.6609
595.08,595.185,0.105,vocal,0.7363
595.38,595.385,0.005,click,0.7716
595.63,595.715,0.085,vocal,0.862
595.78,595.785,0.005,click,0.8157
595.85,595.925,0.075,vocal,0.9488
596.15,596.175,0.025,vocal,0.877
596.34,596.38,0.04,vocal,0.9836
596.44,596.445,0.005,click,0.7249
596.49,596.545,0.055,vocal,0.9776
596.59,596.615,0.025,vocal,0.8133
596.74,596.745,0.005,click,0.7564
596.79,596.835,0.045,vocal,0.9445
596.88,596.925,0.045,vocal,0.9499
596.97,597.015,0.045,vocal,0.933
597.08,597.085,0.005,click,0.7867
597.28,597.285,0.005,click,0.7412
597.44,597.445,0.005,click,0.7638
597.6,597.605,0.005,click,0.7435
597.65,597.705,0.055,vocal,0.9671
597.76,597.825,0.065,vocal,0.9784
597.9,597.925,0.025,vocal,0.9364
598.3,598.315,0.015,vocal,0.7222
598.56,598.615,0.055,vocal,0.9749
598.78,598.785,0.005,click,0.7436
598.975,598.985,0.01,vocal,0.6579
599.03,599.075,0.045,vocal,0.9347
599.28,599.285,0.005,click,0.7748
599.46,599.465,0.005,click,0.7758
599.51,599.615,0.105,vocal,0.6801
599.79,599.795,0.005,click,0.7981
599.92,599.965,0.045,vocal,0.9564
600.04,600.045,0.005,click,0.7396
600.16,600.165,0.005,click,0.771
600.39,600.395,0.005,click,0.703
600.5,600.545,0.045,vocal,0.945
600.62,600.705,0.085,vocal,0.841
600.8,600.805,0.005,click,0.8512
600.89,600.925,0.035,vocal,0.9433
600.98,601.105,0.125,vocal,0.6257
601.18,601.225,0.045,vocal,0.9355
601.41,601.435,0.025,vocal,0.9249
601.53,601.585,0.055,vocal,0.9324
601.63,601.635,0.005,click,0.8716
601.68,601.705,0.025,vocal,0.7218
601.81,601.815,0.005,click,0.7914
601.89,601.925,0.035,vocal,0.924
601.98,602.165,0.185,silence,0.7947
602.26,602.265,0.005,click,0.7695
602.39,602.395,0.005,click,0.8153
602.46,602.485,0.025,vocal,0.9051
602.54,602.685,0.145,silence,0.5737
602.73,602.735,0.005,click,0.8005
602.84,602.905,0.065,vocal,0.9716
602.97,603.005,0.035,vocal,0.9027
603.08,603.105,0.025,vocal,0.9207
603.16,603.185,0.025,vocal,0.9208
603.24,603.325,0.085,vocal,0.8585
603.49,603.495,0.005,click,0.8234
603.55,603.595,0.045,vocal,0.941
603.89,603.985,0.095,vocal,0.7103
604.03,604.145,0.115,vocal,0.5263
604.26,604.355,0.095,vocal,0.5169
604.4,604.465,0.065,vocal,0.9741
604.52,604.525,0.005,click,0.7919
604.57,604.615,0.045,water,0.4765
604.73,604.735,0.005,click,0.6944
604.8,604.815,0.015,vocal,0.6255
604.87,604.895,0.025,vocal,0.9119
605.0,605.065,0.065,vocal,0.9789
605.52,605.525,0.005,click,0.6772
605.73,605.735,0.005,click,0.71
605.91,605.925,0.015,vocal,0.5815
606.04,606.045,0.005,click,0.6572
606.27,606.275,0.005,click,0.8265
606.32,606.335,0.015,vocal,0.6308
606.42,606.505,0.085,vocal,0.8587
606.83,606.835,0.005,click,0.719
607.1,607.145,0.045,vocal,0.9289
607.51,607.555,0.045,vocal,0.9232
607.65,607.655,0.005,click,0.6699
607.8,607.83,0.03,vocal,0.7604
608.09,608.095,0.005,click,0.7282
608.2,608.205,0.005,click,0.6104
608.35,608.415,0.065,vocal,0.9664
608.89,608.895,0.005,click,0.653
609.37,609.375,0.005,click,0.7598
610.24,610.265,0.025,vocal,0.9221
610.8,610.805,0.005,click,0.7217
612.09,612.1,0.01,water,0.4698
612.355,612.36,0.005,click,0.8061
615.23,615.235,0.005,click,0.7502
615.74,615.745,0.005,click,0.7806
616.75,616.755,0.005,click,0.826
617.14,617.145,0.005,click,0.8109
618.31,618.315,0.005,click,0.8104
619.005,619.035,0.03,vocal,0.9235
619.83,619.84,0.01,vocal,0.5147
620.16,620.205,0.045,vocal,0.933
620.33,620.34,0.01,vocal,0.5322
620.85,620.855,0.005,click,0.7966
621.18,621.215,0.035,vocal,0.9637
621.295,621.335,0.04,vocal,0.9167
623.71,623.715,0.005,click,0.7638
629.87,629.875,0.005,click,0.8228
630.07,630.075,0.005,click,0.7234
630.45,630.455,0.005,click,0.8407
630.87,630.875,0.005,click,0.7276
631.3,631.305,0.005,click,0.7714
632.14,632.155,0.015,vocal,0.5533
632.29,632.295,0.005,click,0.8055
634.39,634.535,0.145,other,0.8044
634.76,634.765,0.005,click,0.856
634.94,634.95,0.01,water,0.8768
635.285,635.29,0.005,click,0.7424
638.175,638.23,0.055,vocal,0.9663
638.785,638.79,0.005,click,0.7361
638.865,638.87,0.005,click,0.6601
643.87,643.875,0.005,click,0.8037
645.665,645.67,0.005,click,0.7757
646.675,646.7,0.025,vocal,0.9188
647.005,647.01,0.005,click,0.6799
650.08,650.085,0.005,click,0.7789
653.755,653.76,0.005,click,0.7993
654.195,654.2,0.005,click,0.7761
655.55,655.555,0.005,click,0.8235
661.355,661.38,0.025,vocal,0.9136
664.36,664.365,0.005,click,0.7947
664.84,664.845,0.005,click,0.7218
667.465,667.47,0.005,click,0.7088
667.915,667.96,0.045,vocal,0.94
673.0,673.005,0.005,click,0.761
687.745,687.77,0.025,water,0.9842
697.605,697.61,0.005,click,0.5378
717.29,717.33,0.04,vocal,0.9189
718.485,718.49,0.005,click,0.7207
720.465,720.47,0.005,click,0.8434
724.155,724.16,0.005,click,0.6933
787.335,787.37,0.035,vocal,0.7788
792.64,792.645,0.005,click,0.8149
793.09,793.095,0.005,click,0.7664
793.71,793.715,0.005,click,0.736
798.815,798.82,0.005,click,0.7253
798.925,798.93,0.005,click,0.7937
799.155,799.16,0.005,click,0.8153
807.24,807.245,0.005,click,0.7948
815.28,815.285,0.005,click,0.7842
817.22,817.225,0.005,click,0.7862
818.62,818.625,0.005,click,0.7308
818.8,818.805,0.005,click,0.8006
819.38,819.385,0.005,click,0.714
819.88,819.925,0.045,vocal,0.9261
820.38,820.385,0.005,click,0.7973
820.74,820.745,0.005,click,0.773
820.94,820.945,0.005,click,0.7622
821.26,821.265,0.005,click,0.7338
821.96,821.965,0.005,click,0.7413
822.11,822.145,0.035,vocal,0.9091
822.99,822.995,0.005,click,0.7667
824.48,824.485,0.005,click,0.7733
1028.98,1028.985,0.005,click,0.7344
1038.59,1038.595,0.005,click,0.7413
1038.69,1038.695,0.005,click,0.7529
1062.28,1062.285,0.005,click,0.7654
1073.67,1073.675,0.005,click,0.8433
1082.98,1082.99,0.01,water,0.3454
1091.77,1091.775,0.005,click,0.7722
1117.39,1117.395,0.005,click,0.7491
1119.44,1119.445,0.005,click,0.7804
1128.095,1128.1,0.005,click,0.7742
1195.93,1195.94,0.01,vocal,0.6721
1195.985,1195.99,0.005,click,0.8265
1205.595,1205.605,0.01,vocal,0.5285
1206.365,1206.37,0.005,click,0.8126
1208.305,1208.34,0.035,vocal,0.965
1212.45,1212.475,0.025,vocal,0.8482
1214.09,1214.095,0.005,click,0.8061
1217.635,1217.67,0.035,vocal,0.9688
1217.855,1217.88,0.025,vocal,0.872
1219.055,1219.08,0.025,vocal,0.8588
1219.295,1219.3,0.005,click,0.783
1219.785,1219.8,0.015,vocal,0.7289
1220.205,1220.21,0.005,click,0.8298
1221.575,1221.6,0.025,vocal,0.9403
1221.695,1221.7,0.005,click,0.7693
1222.205,1222.21,0.005,click,0.7417
1222.385,1222.39,0.005,click,0.8164
1223.325,1223.35,0.025,vocal,0.9105
1224.72,1224.78,0.06,vocal,0.978
1225.035,1225.1,0.065,vocal,0.9724
1225.17,1225.23,0.06,vocal,0.9591
1225.33,1225.34,0.01,vocal,0.5175
1225.54,1225.58,0.04,vocal,0.9627
1225.895,1225.905,0.01,vocal,0.6464
1225.975,1225.995,0.02,vocal,0.8613
1226.225,1226.25,0.025,vocal,0.8756
1226.31,1226.33,0.02,vocal,0.8778
1227.06,1227.065,0.005,click,0.7116
1227.315,1227.435,0.12,vocal,0.6036
1227.665,1227.765,0.1,vocal,0.7641
1228.1,1228.2,0.1,vocal,0.8799
1228.315,1228.32,0.005,click,0.7687
1228.48,1228.54,0.06,vocal,0.966
1228.81,1228.815,0.005,click,0.8374
1229.45,1229.55,0.1,vocal,0.7268
1229.74,1229.775,0.035,vocal,0.9637
1229.89,1229.93,0.04,vocal,0.9704
1230.205,1230.23,0.025,vocal,0.8742
1230.7,1230.74,0.04,vocal,0.9711
1230.79,1230.795,0.005,click,0.782
1231.055,1231.115,0.06,vocal,0.9812
1231.41,1231.45,0.04,vocal,0.9724
1231.815,1231.82,0.005,click,0.8102
1232.06,1232.065,0.005,click,0.8334
1232.205,1232.295,0.09,vocal,0.9433
1232.405,1232.46,0.055,vocal,0.8136
1232.53,1232.58,0.05,vocal,0.9698
1232.775,1232.825,0.05,vocal,0.9865
1232.94,1232.95,0.01,vocal,0.4547
1233.635,1233.685,0.05,vocal,0.4118
1233.99,1234.035,0.045,vocal,0.9736
1234.155,1234.185,0.03,vocal,0.8935
1234.4,1234.42,0.02,vocal,0.9189
1234.715,1234.8,0.085,vocal,0.9276
1235.1,1235.18,0.08,vocal,0.971
1235.315,1235.33,0.015,vocal,0.4917
1235.455,1235.49,0.035,vocal,0.9472
1235.885,1235.89,0.005,click,0.7679
1236.085,1236.195,0.11,vocal,0.8277
1236.475,1236.635,0.16,vocal,0.6198
1236.79,1236.85,0.06,vocal,0.9777
1236.93,1236.98,0.05,vocal,0.9384
1237.175,1237.375,0.2,vocal,0.6767
1237.585,1237.675,0.09,vocal,0.9638
1237.72,1237.775,0.055,vocal,0.9763
1237.96,1238.17,0.21,vocal,0.5506
1238.27,1238.275,0.005,click,0.8233
1238.33,1238.39,0.06,vocal,0.973
1238.49,1238.535,0.045,vocal,0.9696
1238.695,1238.795,0.1,vocal,0.7363
1238.875,1238.915,0.04,vocal,0.9645
1239.07,1239.19,0.12,vocal,0.7049
1239.235,1239.34,0.105,vocal,0.9062
1239.45,1239.5,0.05,vocal,0.9327
1239.61,1239.69,0.08,vocal,0.9594
1239.745,1239.85,0.105,vocal,0.6397
1240.035,1240.08,0.045,vocal,0.9696
1240.215,1240.235,0.02,vocal,0.8333
1240.5,1240.54,0.04,vocal,0.9758
1240.865,1240.97,0.105,vocal,0.8631
1241.02,1241.025,0.005,click,0.7906
1241.275,1241.32,0.045,vocal,0.9776
1242.15,1242.22,0.07,vocal,0.9905
1242.29,1242.36,0.07,vocal,0.9871
1242.53,1242.62,0.09,vocal,0.9472
1243.0,1243.05,0.05,vocal,0.9659
1243.345,1243.405,0.06,vocal,0.973
1243.72,1243.8,0.08,vocal,0.9687
1244.315,1244.34,0.025,vocal,0.8686
1244.52,1244.53,0.01,vocal,0.38
1244.685,1244.71,0.025,vocal,0.9046
1245.685,1245.72,0.035,vocal,0.8943
1246.12,1246.16,0.04,vocal,0.9691
1246.365,1246.385,0.02,vocal,0.848
1246.45,1246.5,0.05,vocal,0.9545
1246.67,1246.79,0.12,vocal,0.8362
1246.895,1246.905,0.01,vocal,0.3852
1246.99,1246.995,0.005,click,0.8385
1247.07,1247.185,0.115,vocal,0.9262
1247.27,1247.365,0.095,vocal,0.8312
1247.435,1247.505,0.07,vocal,0.971
1247.6,1247.605,0.005,click,0.7804
1247.9,1247.94,0.04,vocal,0.9469
1248.75,1248.76,0.01,vocal,0.4382
1249.12,1249.17,0.05,vocal,0.9515
1249.52,1249.535,0.015,vocal,0.7125
1249.94,1249.965,0.025,vocal,0.8769
1250.06,1250.15,0.09,vocal,0.9267
1250.35,1250.565,0.215,vocal,0.436
1250.76,1250.785,0.025,vocal,0.8798
1250.9,1250.965,0.065,vocal,0.9886
1251.16,1251.175,0.015,vocal,0.7539
1251.33,1251.355,0.025,vocal,0.8173
1251.52,1251.525,0.005,click,0.7379
1251.7,1251.705,0.005,click,0.727
1251.92,1251.975,0.055,vocal,0.9541
1252.07,1252.175,0.105,vocal,0.6928
1252.47,1252.495,0.025,vocal,0.9152
1252.555,1252.565,0.01,vocal,0.5387
1252.93,1252.955,0.025,vocal,0.9158
1253.18,1253.265,0.085,vocal,0.936
1253.485,1253.605,0.12,vocal,0.8224
1253.69,1253.715,0.025,vocal,0.8775
1253.81,1253.835,0.025,vocal,0.8959
1253.96,1254.055,0.095,vocal,0.8218
1254.2,1254.205,0.005,click,0.5533
1254.3,1254.305,0.005,click,0.7967
1254.38,1254.405,0.025,vocal,0.8997
1254.68,1254.685,0.005,click,0.7122
1254.74,1254.745,0.005,click,0.5886
1255.49,1255.495,0.005,click,0.8
1255.58,1255.585,0.005,click,0.7489
1255.71,1255.815,0.105,vocal,0.8367
1255.87,1255.875,0.005,click,0.7015
1256.11,1256.175,0.065,vocal,0.9755
1256.65,1256.655,0.005,click,0.7516
1257.02,1257.025,0.005,click,0.7591
1257.38,1257.385,0.005,click,0.8303
1257.765,1257.795,0.03,vocal,0.819
1258.12,1258.17,0.05,vocal,0.9371
1258.53,1258.56,0.03,vocal,0.8726
1258.64,1258.645,0.005,click,0.74
1258.92,1259.045,0.125,vocal,0.6804
1259.37,1259.425,0.055,vocal,0.9566
1259.635,1259.725,0.09,vocal,0.9598
1259.835,1259.845,0.01,vocal,0.3381
1260.29,1260.32,0.03,vocal,0.7893
1260.55,1260.6,0.05,vocal,0.9436
1260.65,1260.675,0.025,vocal,0.941
1260.92,1260.995,0.075,vocal,0.9444
1261.085,1261.095,0.01,click,0.5183
1261.285,1261.355,0.07,vocal,0.9682
1261.66,1261.665,0.005,click,0.7383
1261.72,1261.745,0.025,vocal,0.883
1262.07,1262.105,0.035,vocal,0.9675
1262.37,1262.375,0.005,click,0.8076
1262.48,1262.485,0.005,click,0.8205
1262.965,1262.995,0.03,vocal,0.8461
1263.275,1263.335,0.06,vocal,0.9595
1263.635,1263.7,0.065,vocal,0.976
1263.91,1263.93,0.02,vocal,0.786
1263.98,1264.11,0.13,vocal,0.914
1264.26,1264.365,0.105,vocal,0.8288
1264.43,1264.485,0.055,vocal,0.9694
1264.7,1264.825,0.125,vocal,0.6589
1265.225,1265.335,0.11,vocal,0.7731
1265.4,1265.465,0.065,vocal,0.9847
1265.635,1265.865,0.23,vocal,0.4334
1265.975,1266.205,0.23,silence,0.5635
1266.385,1266.405,0.02,vocal,0.8849
1266.72,1266.78,0.06,vocal,0.9852
1266.96,1267.18,0.22,silence,0.468
1267.375,1267.515,0.14,vocal,0.7506
1267.74,1267.79,0.05,vocal,0.9505
1267.84,1267.865,0.025,vocal,0.9456
1268.41,1268.415,0.005,click,0.7338
1268.465,1268.525,0.06,vocal,0.9637
1268.745,1268.785,0.04,vocal,0.9632
1268.83,1268.835,0.005,click,0.7352
1269.06,1269.155,0.095,vocal,0.7681
1269.42,1269.51,0.09,vocal,0.9522
1269.81,1269.815,0.005,click,0.7026
1269.9,1269.905,0.005,click,0.7575
1270.51,1270.515,0.005,click,0.8374
1270.63,1270.635,0.005,click,0.7099
1270.795,1270.9,0.105,vocal,0.8788
1271.16,1271.195,0.035,vocal,0.8465
1271.96,1271.965,0.005,click,0.794
1273.185,1273.215,0.03,vocal,0.875
1273.28,1273.285,0.005,click,0.7273
1274.615,1274.655,0.04,vocal,0.9614
1274.85,1274.86,0.01,vocal,0.4258
1274.98,1275.045,0.065,vocal,0.9697
1275.24,1275.285,0.045,vocal,0.9169
1275.38,1275.385,0.005,click,0.8054
1275.595,1275.62,0.025,vocal,0.8879
1276.06,1276.065,0.005,click,0.7832
1276.305,1276.34,0.035,vocal,0.9415
1276.4,1276.435,0.035,vocal,0.9593
1276.655,1276.74,0.085,vocal,0.9431
1277.38,1277.435,0.055,vocal,0.9778
1277.89,1277.895,0.005,click,0.822
1278.265,1278.27,0.005,click,0.7594
1279.0,1279.065,0.065,vocal,0.9846
1279.35,1279.405,0.055,vocal,0.9717
1279.725,1279.755,0.03,vocal,0.8829
1280.03,1280.035,0.005,click,0.7935
1280.16,1280.165,0.005,click,0.8072
1280.335,1280.4,0.065,vocal,0.9826
1280.48,1280.485,0.005,click,0.7574
1280.71,1280.785,0.075,vocal,0.975
1281.06,1281.065,0.005,click,0.7928
1281.13,1281.135,0.005,click,0.8413
1281.97,1282.025,0.055,vocal,0.9723
1282.275,1282.325,0.05,vocal,0.971
1282.42,1282.425,0.005,click,0.8836
1282.76,1282.765,0.005,click,0.8728
1283.57,1283.575,0.005,click,0.8793
1283.79,1283.795,0.005,click,0.8601
1283.92,1283.945,0.025,vocal,0.8653
1284.02,1284.025,0.005,click,0.7825
1284.36,1284.415,0.055,vocal,0.9635
1284.58,1284.645,0.065,vocal,0.9663
1284.78,1284.785,0.005,click,0.765
1284.9,1284.94,0.04,vocal,0.9753
1285.36,1285.365,0.005,click,0.8201
1285.765,1285.795,0.03,vocal,0.8933
1285.86,1285.885,0.025,vocal,0.9249
1286.12,1286.185,0.065,vocal,0.9857
1286.435,1286.595,0.16,vocal,0.6264
1286.815,1286.875,0.06,vocal,0.9888
1287.19,1287.22,0.03,vocal,0.7916
1287.69,1287.695,0.005,click,0.7647
1288.02,1288.105,0.085,vocal,0.955
1288.375,1288.455,0.08,vocal,0.9747
1288.805,1288.885,0.08,vocal,0.8783
1289.25,1289.255,0.005,click,0.8112
1289.54,1289.585,0.045,vocal,0.9727
1289.89,1290.025,0.135,vocal,0.8171
1290.24,1290.335,0.095,vocal,0.9254
1291.265,1291.295,0.03,vocal,0.9131
1291.595,1291.625,0.03,vocal,0.9369
1292.365,1292.425,0.06,vocal,0.9748
1292.68,1292.725,0.045,vocal,0.9517
1293.035,1293.075,0.04,vocal,0.974
1293.555,1293.615,0.06,vocal,0.9576
1293.975,1293.98,0.005,click,0.8205
1294.305,1294.36,0.055,vocal,0.9408
1294.725,1294.73,0.005,click,0.7958
1294.79,1294.885,0.095,vocal,0.8748
1295.12,1295.23,0.11,vocal,0.8263
1295.49,1295.6,0.11,vocal,0.7787
1295.875,1295.88,0.005,click,0.7335
1296.515,1296.545,0.03,vocal,0.903
1296.845,1296.885,0.04,vocal,0.9552
1297.24,1297.275,0.035,vocal,0.98
1297.65,1297.68,0.03,vocal,0.808
